artist,name,id,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Big Sean,Deep Reverence (feat. Nipsey Hussle),7MRCoIgpn1if1BcH9QpI9G,2020-08-25,72,0.662,0.861,9,-4.759,0,0.306,0.154,0.0,0.377,0.254,92.047,230906,4
J. Cole,Kevin’s Heart,6tZ3b7ik1QDXFAZlXib0YZ,2018-04-20,72,0.829,0.527,6,-6.644,0,0.367,0.482,0.0,0.631,0.475,116.079,200310,4
Lil Baby,Life Goes On,2bSk87AVkCIIC3Bcligq1z,2018-05-18,72,0.716,0.541,1,-7.909,1,0.149,0.0021,0.0,0.115,0.387,139.978,247055,4
Shoreline Mafia,"Bands (feat. OhGeesy, Fenix Flexin & Master Kato)",1n8wr8tRHs5jmBxNWXedcn,2018-07-13,72,0.9,0.385,1,-12.189,0,0.435,0.371,0.0,0.142,0.488,99.964,174336,4
JayDaYoungan,23 Island,2DnyKpPcFpC460wLJeGzOs,2019-10-11,72,0.804,0.383,7,-10.984,1,0.354,0.563,0.0,0.238,0.455,118.009,243246,4
Florida Georgia Line,H.O.L.Y.,0BCy325UZyR9z0t0uxwn2N,2016-08-26,72,0.523,0.666,7,-4.081,0,0.0327,0.401,0.0,0.0728,0.564,78.077,194187,4
YoungBoy Never Broke Again,Drug Addiction,1jWHtG4UXwH7JkEGY559Pa,2020-09-11,72,0.819,0.738,1,-5.159,0,0.186,0.47,0.0,0.117,0.676,139.957,164650,4
Rico Nasty,Smack A Bitch,1nrsFfACPG4Hnw5AuOpCND,2018-01-17,72,0.703,0.7,2,-2.417,1,0.221,0.0055,0.0,0.115,0.34,169.861,138353,4
Kane Brown,Worship You,4RN6OApAESI3Sh0gf5iuAM,2020-08-14,72,0.63,0.496,8,-7.011,1,0.0329,0.388,0.0,0.088,0.387,78.024,205747,4
ppcocaine,PJ,1qxnmVbl8To9W9BcbTS8yC,2020-08-02,72,0.959,0.649,0,-6.535,0,0.21,0.096,0.0,0.635,0.76,106.996,119959,4
Gunna,Drip or Drown,6ZthdsKjWtiCxnxbhs74vF,2017-11-30,72,0.952,0.478,5,-8.52,0,0.361,0.774,0.0,0.112,0.568,118.008,126168,4
Flipp Dinero,Leave Me Alone,6V7g6qM8wheMivMWrzbPTM,2019-11-22,72,0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,195637,4
Mike Posner,I Took A Pill In Ibiza - Seeb Remix,1MtUq6Wp1eQ8PC6BbPCj8P,2016-05-06,72,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,197933,4
Sia,Cheap Thrills,3S4px9f4lceWdKf0gWciFu,2016-10-21,72,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,211667,4
Gucci Mane,I Get the Bag (feat. Migos),1XRgIKC5TPwo7nWGyKqgG0,2017-10-13,72,0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,233087,4
Ella Mai,Boo'd Up,0At2qAoaVjIwWNAqrscXli,2017-02-22,72,0.561,0.779,10,-5.107,0,0.0531,0.0862,0.0,0.078,0.235,81.965,256064,4
Polo G,Wishing For A Hero (feat. BJ The Chicago Kid),192RjH0gN6en7nE6ElN96T,2020-05-15,72,0.562,0.589,7,-7.509,1,0.265,0.0679,0.0,0.0684,0.188,88.903,184444,1
The Band CAMINO,Crying Over You,53bCcVMGv0S2aIYvfju2Tt,2020-07-31,72,0.463,0.411,11,-8.25,1,0.0414,0.679,0.0,0.0453,0.163,147.3,178950,4
Logic,Hit My Line,24FR8mXTaiGZPrxnkf1kcP,2020-07-24,72,0.62,0.786,9,-5.22,0,0.167,0.143,0.0,0.46,0.679,164.057,265191,4
Clairo,4EVER,5mIOsPuQdXchVY0jB5NO9Q,2018-04-27,72,0.75,0.585,9,-7.576,0,0.0285,0.049,0.00552,0.155,0.584,102.331,159595,4
Marshmello,Baggin',09iKyqKI8AGb0w4eajgWE8,2020-09-02,72,0.78,0.528,1,-6.979,0,0.451,0.244,0.0,0.111,0.383,155.95,197010,4
NF,The Search,2OKo7g3KfmCt3kyLvUAL0g,2019-05-30,72,0.789,0.786,2,-4.788,1,0.297,0.596,0.0,0.0997,0.39,119.957,248040,4
"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),4bEcoz1OcfMgUbp2ft8ieQ,2017-07-21,72,0.48,0.61,0,-7.042,1,0.305,0.0456,0.0,0.313,0.297,90.034,255653,4
Freddie Dredd,Cha Cha,1vvBUZseJ7fwYPX1NedOLd,2019-03-22,72,0.792,0.698,1,-6.364,1,0.172,0.489,0.0788,0.127,0.751,129.971,173938,4
Bryson Tiller,Blame,6S5dMjMifQYmyTu1mX4f8P,2019-07-26,72,0.73,0.38,11,-8.558,0,0.0988,0.0319,4.93e-05,0.12,0.323,114.973,127029,4
Ella Mai,She Don't (feat. Ty Dolla $Ign),01JPQ87UHeGysPVwTqMJHK,2016-02-15,72,0.649,0.478,7,-7.503,0,0.0481,0.274,0.0,0.176,0.151,99.967,264098,4
Post Malone,Staring At The Sun (feat. SZA),5KE9b4x7Zj2A8XtbkqhqTe,2019-09-06,72,0.724,0.772,6,-4.389,0,0.184,0.25,0.0,0.308,0.347,95.074,168280,4
Daniel Caesar,CYANIDE,3uouaAVXpQR3X8RYkJyitQ,2019-06-28,72,0.589,0.652,10,-7.498,1,0.373,0.704,0.00055,0.125,0.486,158.49,194960,4
Drake,Mob Ties,7rC5Pl8rQSX4myONQHYPBK,2018-06-29,72,0.754,0.575,4,-8.393,0,0.0682,0.045,0.00131,0.276,0.491,86.009,205147,4
Post Malone,Ball For Me (feat. Nicki Minaj),6IaieqiCVvsNvEt6Y7yOFa,2018-04-27,72,0.797,0.55,9,-4.166,1,0.24,0.513,0.0,0.0786,0.543,134.206,206267,4
Chris Brown,Heat (feat. Gunna),1GIYmwtBbPSHrqcSaukZck,2019-06-28,72,0.62,0.613,0,-5.83,1,0.0795,0.0607,0.0,0.117,0.483,82.43,232733,4
Lil Mosey,Kamikaze,3to5UxKsozb4T6CfwHuhLJ,2018-10-19,72,0.792,0.571,8,-7.539,0,0.094,0.301,0.0,0.1,0.556,99.999,139200,4
Jasiah,Break Shit,0Sd0kdgU6HrIclxYjuV99j,2020-03-20,72,0.863,0.587,2,-7.455,1,0.295,0.209,0.0,0.0832,0.749,93.29,95484,4
Quinn XCII,Coffee (feat. Marc E. Bassy),4CxmynXhw78QefruycvxG8,2020-07-10,72,0.831,0.452,5,-5.111,0,0.047,0.0803,0.0,0.359,0.534,93.04,180053,4
Jon Pardi,Dirt On My Boots,7f08qp3HROTkfrtNpiYGGo,2016-05-13,72,0.683,0.796,11,-4.179,1,0.0285,0.111,0.0,0.197,0.531,90.031,201893,4
A Boogie Wit da Hoodie,Still Think About You,2FTeQQ5Rg9tBpgpTF5mnhE,2016-09-16,72,0.946,0.646,5,-6.604,1,0.21,0.219,0.0,0.0643,0.961,127.978,246988,4
Brent Faiyaz,Rehab (Winter In Paris),0zWbYGQq5O1KQd0iqzgjP6,2020-02-07,72,0.549,0.242,5,-11.692,1,0.038,0.809,8.1e-05,0.127,0.286,144.211,180304,4
DaBaby,Goin Baby,3WyRgi8CzQnhzO0xw79tTS,2019-03-01,72,0.755,0.772,6,-5.585,1,0.4,0.128,0.0,0.157,0.678,132.906,141827,4
Kanye West,Waves,3nAq2hCr1oWsIU54tS98pL,2016-06-10,72,0.557,0.586,10,-4.57,1,0.0382,0.0528,7.33e-06,0.339,0.0681,96.091,181573,4
Bazzi,3:15,6pmZMP2ET1OJi5rKfLO8jD,2018-04-12,72,0.651,0.654,1,-5.481,1,0.0466,0.385,0.0,0.181,0.539,141.975,167019,4
Jon Bellion,All Time Low,0SuLAslEMFZAXf0SwY7syi,2016-06-10,71,0.617,0.567,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246,217603,4
Usher,Bad Habits,7beY8mXJuC4l0J2WgVoCfm,2020-09-10,71,0.62,0.829,5,-4.433,1,0.101,0.0934,0.0,0.111,0.636,152.279,257249,4
Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)",6wWaVoUOzLQJHd3bWAUpdZ,2018-10-05,71,0.753,0.686,1,-5.415,0,0.284,0.0677,0.0,0.193,0.886,132.055,194732,4
blackbear,i feel bad,5BBRp6gRxtmHti4RdgJhTt,2020-08-21,71,0.637,0.785,9,-3.382,0,0.0512,0.0201,0.0,0.333,0.923,144.053,175066,4
Baby Keem,HONEST,58k32my5lKofeZRtIvBDg9,2019-07-19,71,0.676,0.536,2,-8.79,1,0.0432,0.403,3.37e-05,0.105,0.373,79.037,172672,4
Chris Janson,Done,693NFnfJZt16AFDaZqlflo,2019-10-18,71,0.565,0.835,9,-3.379,1,0.0335,0.34,0.0,0.0726,0.763,105.007,220120,4
Nebu Kiniza,Gassed Up,6JjEVlMkfHWMeYavkEYzNO,2016-08-26,71,0.798,0.568,5,-9.072,0,0.135,0.0213,0.0,0.0586,0.45,148.88,193911,3
Cuco,Dontmakemefallinlove,6zHyWsqTzT6Fympdy9KQDQ,2018-05-04,71,0.388,0.904,8,-4.934,1,0.0741,0.373,0.431,0.0755,0.839,103.802,207692,4
Flipp Dinero,How I Move (feat. Lil Baby),0jBJIQuToUUOEx7JJkiPzm,2019-11-15,71,0.826,0.635,5,-5.181,0,0.212,0.102,0.0,0.245,0.808,119.954,224916,4
Kodak Black,Transportin',1WIZiOuNO3woKfdlSK2gNn,2017-08-18,71,0.804,0.66,10,-4.86,0,0.0726,0.0319,0.0,0.103,0.257,94.053,169345,4
Queen Naija,Medicine,4lFfMRH0YH4pW5gczTDbNC,2018-06-08,71,0.741,0.37,8,-8.437,0,0.324,0.24,0.0,0.118,0.13,116.06,219136,4
Lil Uzi Vert,You Was Right,2ANLarE8yHVsLWW21nj79M,2016-05-27,71,0.843,0.359,0,-7.417,1,0.461,0.069,0.0,0.12,0.156,81.987,163944,4
Comethazine,Walk,21kOVEG3bDCVphKhXL8XmQ,2018-08-24,71,0.831,0.795,1,-6.186,1,0.264,0.221,0.0,0.291,0.744,160.063,96064,4
Dan + Shay,All To Myself,08tq1XcHwVt5PHXUo87i0D,2018-06-22,71,0.646,0.781,1,-4.616,1,0.0313,0.208,0.0,0.125,0.565,94.975,169920,4
Roddy Ricch,Boom Boom Room,3aBL75wBGHJnskegE9jyhb,2019-12-06,71,0.828,0.543,2,-7.678,0,0.0865,0.452,0.0,0.15,0.231,125.989,167558,4
NAV,Myself,05nbZ1xxVNwUTcGwLbp7CN,2017-02-24,71,0.749,0.398,5,-7.44,0,0.171,0.648,1.26e-06,0.115,0.0859,80.032,226040,4
Tyler Childers,All Your'n,0fCwTrRNfoNk962ati8n2K,2019-08-02,71,0.585,0.55,11,-7.342,1,0.0255,0.408,3.97e-05,0.115,0.839,78.176,218280,4
Cardi B,Be Careful,2Yl4OmDby9iitgNWZPwxkd,2018-04-06,71,0.82,0.568,6,-8.23,0,0.411,0.0256,0.0,0.0952,0.535,152.279,210787,4
AJR,Burn The House Down,0TkJIyL69RAUIbNwGub6uR,2018-09-21,71,0.454,0.66,0,-4.357,1,0.168,0.0364,0.0,0.181,0.568,184.353,212374,4
Maren Morris,I Could Use a Love Song,09iyGiljLWRYXdRazFkdtJ,2017-03-17,71,0.638,0.634,6,-6.474,1,0.0468,0.214,0.0,0.0866,0.473,92.097,196422,4
Mitchell Tenpenny,Drunk Me,1G4cdOtF36ZCs6i2dZoC87,2018-12-14,71,0.499,0.797,2,-3.77,1,0.0554,0.199,0.0,0.0933,0.408,176.024,211768,4
Trippie Redd,Love Me More,6uYgCE2OEulOw5zhHvZsHf,2019-11-22,71,0.638,0.539,10,-5.853,1,0.0504,0.22,0.0,0.241,0.247,83.381,143713,4
HARDY,GIVE HEAVEN SOME HELL,5nra2uQhiaYKKpemgiDNC3,2020-07-24,71,0.639,0.843,11,-4.975,1,0.0362,0.0525,0.0,0.0854,0.528,126.047,217802,4
Mulatto,B*tch From Da Souf (Remix),2zUbimuKNWDMCwbqNauLWV,2019-12-04,71,0.834,0.531,1,-5.708,1,0.36,0.0662,0.0,0.136,0.415,150.126,224119,4
Playboi Carti,FlatBed Freestyle,5nayhWICkQGMTkisxVMbRw,2018-05-11,71,0.755,0.552,9,-5.604,1,0.288,0.0967,0.0,0.158,0.402,153.157,193973,4
YoungBoy Never Broke Again,Self Control,4vSoyDfL0uZyUoWu5NNNsQ,2019-10-11,71,0.82,0.697,6,-7.296,0,0.378,0.0349,0.0,0.197,0.629,154.992,185866,4
Russell Dickerson,Blue Tacoma,5PBx0zFfehUMyv5H4YXVAU,2017-06-16,71,0.458,0.897,9,-4.879,1,0.0402,0.0183,0.0,0.174,0.728,160.131,212067,4
Brent Faiyaz,Poison,5NijSs5dAwaIybq1GaRTIe,2016-08-03,71,0.689,0.394,2,-10.102,0,0.065,0.711,0.000905,0.0859,0.382,117.489,212992,3
21 Savage,Secret (feat. Summer Walker),67lKDoCZbRCJDa4RT68eme,2020-04-17,71,0.727,0.496,5,-10.386,0,0.178,0.0893,0.00011,0.0987,0.504,130.061,210462,4
Nipsey Hussle,Grinding All My Life,3R9j8urSPiBbapNbyuSYkE,2018-02-16,71,0.6,0.716,3,-5.554,0,0.384,0.0491,0.0,0.109,0.246,180.165,175040,4
Old Dominion,Written in the Sand,2A69wys3S9uiPSmn6UZWJn,2017-08-25,71,0.725,0.438,6,-9.602,1,0.0575,0.593,0.0,0.0842,0.76,83.984,184080,4
Luke Combs,Six Feet Apart,3aMUiKCIXJeurR5ppEMJZD,2020-05-01,71,0.565,0.598,6,-5.894,1,0.0276,0.335,0.0,0.124,0.449,155.814,199068,4
Moneybagg Yo,Me Vs Me,1lUTmmPMAsxZBR2iK9CKDF,2020-05-15,71,0.853,0.821,5,-4.537,0,0.209,0.205,0.0,0.209,0.625,130.999,183319,4
Theory of a Deadman,Rx (Medicate),2UZtI2HUyLRzqBjodvcUmY,2017-10-27,71,0.639,0.71,1,-7.445,1,0.0275,0.0133,0.0,0.118,0.378,119.989,233173,4
Thomas Rhett,Marry Me,0OWZFobGSIW9GrSlQ9C5pc,2017-09-08,71,0.333,0.412,3,-8.633,1,0.029,0.0977,0.0,0.113,0.474,85.028,205453,4
Billy Currington,Seaside,6uLhIbdIXQ4DGeOA8qFesw,2020-07-03,71,0.599,0.832,6,-5.631,0,0.0348,0.00698,0.0,0.0514,0.509,99.981,180598,4
Brett Young,Lady,3ySLzrN7950dpf1ncttONO,2020-05-01,71,0.408,0.523,7,-8.001,1,0.0353,0.417,9.58e-06,0.0877,0.428,169.954,193416,4
YoungBoy Never Broke Again,All In,7CdoE8U5DwrwCaLoyf3ME0,2020-09-11,71,0.511,0.654,8,-6.133,1,0.314,0.053,0.0,0.316,0.279,154.868,156663,4
DaBaby,Baby Sitter (feat. Offset),7f1zjZG77S891Uv4O68yfk,2019-03-01,71,0.852,0.73,1,-5.803,1,0.0579,0.0219,0.0,0.336,0.394,92.506,157693,4
Juice WRLD,Who Shot Cupid?,06LFFPPS7MylCZXps3cO4m,2019-03-08,71,0.758,0.932,3,-2.809,1,0.0372,0.0558,0.0,0.097,0.592,125.993,214246,4
Cory Asbury,Reckless Love,0rH0mprtecH3grD9HFM5AD,2018-01-26,71,0.572,0.685,6,-7.29,1,0.0356,0.0291,0.0,0.0963,0.232,110.698,333386,4
SZA,Supermodel,5wTVNpi5WDByxBgKgUE6MU,2017-06-09,71,0.612,0.442,6,-8.874,1,0.289,0.651,0.0,0.26,0.253,119.235,181120,5
Lil Wayne,Uproar,3wScL5W8H40zzCKN0atfBk,2018-09-28,71,0.743,0.87,1,-2.188,1,0.212,0.0595,0.0,0.299,0.884,99.079,194184,4
Jordan Davis,Singles You Up,4LiMQ6G9n84rDUBs9wtwz6,2018-03-23,71,0.491,0.907,7,-3.594,1,0.0481,0.0491,0.0,0.242,0.631,199.943,182667,4
Sheff G,Tip Toe,6ZPU73akrp4hU6Ua2jSjtI,2020-08-12,71,0.849,0.622,6,-7.273,1,0.325,0.579,0.0,0.193,0.802,130.14,181160,4
AJR,100 Bad Days,17FK4etx1u2NK60cptINMS,2019-04-26,71,0.626,0.639,10,-5.62,1,0.085,0.0465,0.0,0.161,0.638,144.009,212783,4
Pink Sweat$,Honesty,3Um6KoMmiyZqHC9e4XNCoF,2018-07-12,71,0.661,0.14,6,-16.339,0,0.0324,0.964,1.63e-05,0.106,0.306,79.977,189000,4
AJR,Weak,5DZwnLxHjWTZaz9jOpRhxb,2017-06-09,71,0.67,0.643,5,-4.553,1,0.0465,0.118,0.0,0.192,0.703,123.979,201159,4
COIN,Crash My Car,0X5mtNbqxbiTYkwj0CQc2f,2020-02-21,71,0.244,0.645,5,-5.863,1,0.0456,0.00178,0.00574,0.301,0.529,183.577,188307,5
Chris Stapleton,Broken Halos,06gD2ZtK3Dzc1BYqWExQJJ,2017-05-05,71,0.613,0.564,8,-7.085,1,0.0251,0.134,1.65e-06,0.0585,0.538,78.388,180907,4
J. Cole,KOD,7yotKA30dwTKNEGomV9ZsI,2018-04-20,71,0.823,0.783,0,-6.274,1,0.154,0.21,0.0,0.113,0.199,141.882,191437,4
Dustin Lynch,Ridin’ Roads,2VPmBOuy7ZAOFSzKwW2IEt,2020-01-17,71,0.547,0.817,9,-4.255,1,0.0448,0.0986,0.0,0.136,0.592,142.118,205427,4
Mitchell Tenpenny,Broken Up,1Jn0osXy1WcDyniHgs67jT,2020-07-03,71,0.578,0.869,2,-4.483,1,0.0355,0.0149,0.0,0.346,0.699,160.072,185023,4
Lady A,What If I Never Get Over You,0qkdE1C0ufnUISKwhg8Wh6,2019-11-15,71,0.576,0.724,0,-5.147,1,0.0274,0.016,0.0,0.107,0.34,93.029,206598,4
A Boogie Wit da Hoodie,Jungle,5uZm7EFtP5aoTJvx5gv9Xf,2016-09-16,71,0.538,0.52,7,-11.063,0,0.737,0.308,0.0,0.214,0.551,180.274,174192,4
Gunna,Sold Out Dates (feat. Lil Baby),55WLWX71YkHt2tSucNIf1g,2018-04-16,71,0.817,0.556,4,-7.178,0,0.14,0.469,0.0,0.131,0.314,126.991,166368,4
Marc E. Bassy,Morning,54Yappwod1fELR5zb2gDBn,2016-08-05,71,0.462,0.438,10,-8.227,1,0.0953,0.563,0.0,0.181,0.342,107.364,206080,3
Kenny Chesney,Get Along,6n6OQfBpCgzF9oEg8zhBN7,2018-07-27,71,0.632,0.804,7,-6.109,1,0.0503,0.101,0.0,0.17,0.35,92.456,199625,4
grandson,Blood // Water,7clyJIrLkEbXUDwj1tC9zz,2018-06-15,71,0.504,0.891,6,-5.632,0,0.137,0.00163,0.00199,0.148,0.628,153.988,214520,4
Ashley McBryde,One Night Standards,47qZzTLLJcuD69AIKnquo4,2020-04-03,71,0.537,0.686,5,-5.022,1,0.0293,0.0287,0.00709,0.0988,0.611,78.052,190973,4
Florida Georgia Line,Talk You Out Of It,4qQwGRtGT7l6ckQtdPEFd4,2019-02-15,71,0.651,0.708,4,-4.791,1,0.0376,0.582,0.0,0.0796,0.558,119.964,202920,4
Tee Grizzley,From The D To The A (feat. Lil Yachty),2NyrXRn4tancYPW6JwtTl2,2017-03-17,71,0.851,0.625,10,-5.417,0,0.303,0.195,0.0,0.266,0.668,99.061,158684,4
Juice WRLD,Ring Ring (with Rvssian feat. Clever),4zxpssj8DyrfZcEUSUiNxG,2019-03-08,71,0.581,0.673,0,-4.421,0,0.0549,0.0768,0.0,0.4,0.621,160.073,171817,4
Kacey Musgraves,Butterflies,30VHURM5NOfoZmqp2iKawS,2018-03-30,71,0.689,0.614,4,-6.137,0,0.0306,0.252,1.95e-05,0.178,0.411,141.97,219053,4
Mulatto,B*tch From Da Souf,6tLWt7gkvvTSjS6OfJjiyJ,2019-01-14,70,0.863,0.235,1,-15.545,1,0.699,0.0241,0.0,0.123,0.399,150.062,144048,4
Tyler Childers,Nose on the Grindstone (OurVinyl Sessions),4yokHrXHSukhHh4byNVlWB,2017-05-30,70,0.441,0.283,0,-11.039,0,0.0744,0.738,0.0,0.156,0.389,76.026,204000,3
Maren Morris,To Hell & Back,4Yy1VOdLAX7MuKQOcivV4O,2019-03-08,70,0.463,0.71,0,-7.051,1,0.0859,0.148,0.000192,0.123,0.441,78.144,195587,4
Matt Stell,Prayed For You,4j6GMcVcqZf1r0GDqMtYp6,2019-10-25,70,0.6,0.698,9,-5.86,1,0.0355,0.0724,1.64e-06,0.113,0.57,140.032,210373,4
Kacey Musgraves,Golden Hour,0pMfPzdRiPAoSM9yWF4OcT,2018-03-30,70,0.611,0.555,6,-6.372,0,0.0274,0.0952,0.0,0.11,0.413,88.969,198453,4
Brett Young,Catch,53cGGBxGPaRjP0HVUESyW5,2018-12-07,70,0.566,0.765,2,-6.337,1,0.0439,0.0248,0.0,0.0783,0.604,156.036,196440,4
Moneybagg Yo,Said Sum (feat. City Girls & DaBaby) - Remix,7HbnX1fxCAoPa7nRVFSEFW,2020-09-17,70,0.913,0.625,10,-6.901,0,0.334,0.0168,0.0,0.125,0.298,126.915,177704,4
Playboi Carti,Long Time - Intro,4IO2X2YoXoUMv0M2rwomLC,2018-05-11,70,0.472,0.861,4,-3.966,0,0.0447,0.283,0.0,0.83,0.358,144.077,211773,4
Luke Combs,Dive - Recorded At Sound Stage Nashville,2VWBdFsDJVGlRTdz4PvYwy,2018-03-07,70,0.742,0.363,1,-8.188,1,0.0282,0.671,1.43e-06,0.145,0.351,130.921,260863,3
Bryce Vine,Drew Barrymore,0OgGn1ofaj55l2PcihQQGV,2017-12-01,70,0.758,0.574,11,-6.889,0,0.0572,0.46,0.00272,0.102,0.261,151.985,191147,4
Shoreline Mafia,Nun Major,18pwD0HrweX8oCgIkayRb4,2018-05-04,70,0.79,0.518,8,-6.571,1,0.212,0.0936,0.0,0.357,0.487,97.986,151837,4
Eli Young Band,Love Ain't,6uVzeU47Qzg0rrMneP5BNg,2018-05-25,70,0.6,0.851,11,-4.645,1,0.0388,0.00566,9.78e-06,0.0891,0.727,98.007,186119,4
Polo G,DND,58GJNfq2m0Qr5nIUCDbXVQ,2020-05-15,70,0.779,0.797,0,-4.583,0,0.356,0.129,0.0,0.118,0.231,159.958,180058,4
Niko Moon,GOOD TIME,5Kpg1A7BOHpBbaT3H3xqd3,2020-02-14,70,0.79,0.646,5,-5.878,1,0.0447,0.132,0.0,0.295,0.641,138.047,214707,4
YNW Melly,Freddy Krueger (feat. Tee Grizzley),0hwkukpHcBJfGcIUxi1tK2,2018-11-23,70,0.834,0.621,7,-6.156,1,0.0821,0.0918,0.0,0.0759,0.613,140.05,244506,4
Russell Dickerson,Yours,3I4WFddKpe2PGZWFh7f10J,2017-06-16,70,0.554,0.722,11,-6.005,1,0.034,0.119,0.0,0.0861,0.558,134.058,216960,4
Luke Combs,"Houston, We Got a Problem",6guWjUuNYziyNXgjFo1IpF,2018-06-01,70,0.522,0.762,9,-5.059,1,0.0362,0.0961,6.21e-06,0.395,0.486,143.868,191987,4
Smith/Hill,Elba,5snLmzdl7l5t4vSwG19sYG,2019-09-03,70,0.281,0.0279,7,-24.54,1,0.0395,0.98,0.909,0.109,0.0374,75.048,151200,4
Brad Paisley,No I in Beer,5UMjPT47GpOwkUo6e99R3s,2020-04-15,70,0.498,0.901,9,-4.372,1,0.0459,0.00626,9.46e-06,0.337,0.809,83.999,216489,4
mike.,Mirrors on the Ceiling,4s5kD9Pdiy8iVmJ7TKRRy2,2018-11-12,70,0.735,0.334,5,-11.59,0,0.191,0.447,1.37e-06,0.0956,0.594,148.09,214805,4
Tyler Childers,Whitehouse Road,0fbR95FEaJUxiQYaqZZukv,2017-08-04,70,0.607,0.739,0,-5.503,1,0.0274,0.114,0.000234,0.192,0.875,84.467,280787,4
Morgan Wallen,This Bar,3746VOqCr3ys3lQdhmDoyH,2019-12-31,70,0.545,0.884,2,-5.208,1,0.0817,0.115,0.000424,0.0496,0.272,110.015,185733,4
Ryan Hurd,To a T,64wjSAPLRnrjNByQCxnX3u,2019-01-04,70,0.687,0.641,11,-5.814,1,0.03,0.17,0.0,0.111,0.663,120.04,178813,4
Ski Mask The Slump God,Foot Fungus,3EikYy40GMSp8l5mDV6IQo,2018-11-30,70,0.881,0.623,1,-9.662,1,0.119,0.257,1.5e-06,0.0964,0.745,88.953,129547,4
Gabby Barrett,The Good Ones,3hLuHKzG1cmlRpq53ZVWd8,2020-06-19,70,0.519,0.552,2,-5.023,1,0.0259,0.18,0.0,0.149,0.331,89.957,215141,4
Keith Urban,Blue Ain't Your Color,6wycnu8FWXsj68ig7BEot9,2016-05-06,70,0.69,0.416,7,-7.865,1,0.0335,0.617,1.37e-06,0.102,0.479,82.45,230600,3
Waterloo Revival,Something You Ain't Ever Had,24QBf1y8rRcyBgKjoUlIdn,2020-04-24,70,0.488,0.781,9,-5.758,1,0.0446,0.0173,0.0,0.208,0.582,76.971,188002,4
Jimmie Allen,Drunk & I Miss You,7DoUCGBFzVTVfl4Nhl5BZE,2020-07-10,70,0.583,0.661,9,-4.362,0,0.027,0.436,0.0,0.0923,0.541,112.829,167360,4
Jake Owen,Down To The Honkytonk,5g0XcG0apQTlO3X8r38vGf,2019-03-29,70,0.634,0.808,3,-4.12,1,0.0517,0.192,0.0,0.0898,0.937,82.016,186867,4
Bryce Vine,La La Land,7taeV6Kz3xIgjx5QR0eG8p,2019-07-26,70,0.726,0.512,11,-4.667,1,0.0361,0.289,0.0,0.234,0.52,97.965,157147,4
Kevin Gates,Really Really,10I3CmmwT0BkOVhduDy53o,2016-01-29,70,0.762,0.666,0,-6.055,1,0.0916,0.00427,0.0,0.127,0.278,118.97,232093,4
Julia Michaels,Issues,7vu0JkJh0ldukEYbTVcqd0,2017-07-28,70,0.728,0.415,8,-6.852,1,0.0639,0.401,0.0,0.0616,0.455,114.145,176320,4
YoungBoy Never Broke Again,Slime Belief,2qGfZAgDe1pV2y5xJAhi6R,2018-12-20,70,0.748,0.578,9,-5.72,1,0.194,0.257,0.0,0.13,0.166,140.016,192606,4
Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),37FXw5QGFN7uwwsLy8uAc0,2016-01-29,70,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,217707,4
ILLENIUM,Good Things Fall Apart (with Jon Bellion),6pooRNiLyYpxZeIA5kJ5EX,2019-05-13,70,0.643,0.594,2,-5.453,1,0.0318,0.0128,0.0,0.118,0.442,144.033,216668,4
Big Sean,Lucky Me,6wVnQMRXd1z2iPEo24f9db,2020-09-04,70,0.519,0.664,1,-7.274,1,0.277,0.0785,0.0,0.146,0.518,73.019,248359,4
Tim McGraw,I Called Mama,2oWuBmQtYMx3LEgahIsJvs,2020-08-21,70,0.499,0.619,2,-7.054,1,0.0339,0.571,4.82e-06,0.148,0.514,86.185,212147,4
Riley Green,There Was This Girl,7grWGhX8SHNmyGOkMNVMCt,2019-09-20,70,0.616,0.877,1,-4.223,1,0.0347,0.00258,2.56e-06,0.114,0.94,127.981,194427,4
PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",5de7ci7TFqbQ1PFgKAD7MR,2017-03-30,69,0.703,0.661,6,-3.885,1,0.0539,0.0517,0.0,0.34,0.495,149.906,249240,4
Rod Wave,The Greatest,4tnLapnaoDS46c9CBRUqpE,2020-04-03,69,0.732,0.41,0,-14.41,1,0.127,0.0915,0.0,0.0697,0.586,125.947,168587,4
Zach Bryan,Heading South,2c8WbESPtql9rRE2lB9Wwl,2019-09-30,69,0.671,0.243,4,-14.14,1,0.0607,0.772,0.0,0.113,0.358,110.051,171693,4
